Title,Author,Publication date,Publisher,Language,Pages,Editions,Rating,Aggregate approval,Want to read,Currently reading,Have read
Misreadings,Umberto Eco,0.3629917583070537,Harcourt Brace & Co.,English,-0.611905794848489,-0.23888625076674488,4.0,-0.17329093600099582,-0.10624469182301056,-0.12708801542839973,-0.19681643602172674
In Camp on the Big Sunflower,Lawrence J. Leslie,0.551839540489353,IndyPublish.com,English,-0.9452856154371571,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Democracy-An American Novel,Henry Adams,0.5663662929649145,Echo Library,English,-0.8341590085742677,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
Lost Lands,Bill Webb,0.7261605701960908,Frog God Games,English,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
John Henry Smith (Large Print Edition),Frederick Upham Adams,0.5663662929649145,BiblioBazaar,English,-0.3340892776912654,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The author of Beltraffio,Henry James,-0.6684076674578117,Macmillan,,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
MINNIES SACRIFICE,Frances Ellen Watkins Harper,0.3775185107826152,Beacon Press,English,-0.02293477847517507,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The Lions of Al-Rassan,Guy Gavriel Kay,0.3920452632581767,HarperPrism,English,1.2216832183891861,-0.23888625076674488,4.43,0.6052169974178526,-0.08221354730179675,-0.12708801542839973,0.3231315453932935
FANTASTIC BEAST & WHERE TO FIND THEM LP,J. K. Rowling,1.5580871205243187e-15,,English,6.260288420793835e-17,-0.2276287681183924,4.0,0.041395843294102,0.11003560886791372,0.272959794637665,0.3231315453932935
Let's get lost,Adi Alsaid,0.6680535602938449,Mira Ink,English,6.260288420793835e-17,-0.23888625076674488,4.0,-0.17329093600099582,-0.06504844407235832,-0.12708801542839973,-0.23395557755137106
The time in between,David Bergen,0.5373127880137916,Random House,English,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
"My Brother Is a Big, Fat Liar",James Patterson,0.6535268078182834,"Little, Brown and Company",English,6.260288420793835e-17,-0.23888625076674488,4.5,-0.10620131747127774,-0.05131636148880757,0.04436104602848513,-0.19681643602172674
"I Survived The Attacks of September 11, 2001",Lauren Tarshis,0.639000055342722,Scholastic,,6.260288420793835e-17,-0.23888625076674488,3.25,-0.05252962264750329,0.12033467080557679,0.04436104602848513,-0.011120728373505239
Boxcar Children: Bus station mystery,Gertrude Chandler Warner,0.08698346127138554,Scholastic,English,-0.9063913030351458,-0.23888625076674488,0.0,-0.22696263082477028,-0.09594562988534751,-0.12708801542839973,-0.12253815296243814
Prédatrice de la nuit,Sherrilyn Kenyon,0.5663662929649145,J'ai lu,French,0.12708614078972563,-0.23888625076674488,4.5,-0.10620131747127774,-0.08221354730179675,-0.12708801542839973,-0.04825986990314954
The Firework-maker's Daughter,Philip Pullman,0.4065720157337382,Corgi Childrens,,-0.9897362581823129,-0.23888625076674488,4.57,0.2022767485283659,0.2816866411622981,0.7301572918560246,-0.011120728373505239
Here we are,Oliver Jeffers,0.7116338177205294,Philomel Books,English,-1.3453414001435589,-0.23888625076674488,5.0,-0.1598730122950522,-0.06504844407235832,-0.06993832827610479,-0.15967729449208246
"Thrones, dominations",Dorothy L. Sayers,0.43562552068486116,St. Martin's Press,English,0.12152981044658115,-0.23888625076674488,3.5,-0.13303716488316497,-0.10967771246889825,-0.12708801542839973,-0.12253815296243814
The crisscross shadow,Franklin W. Dixon,0.1160369662225085,Armada Books,English,-0.7452577230839562,-0.23888625076674488,5.0,0.10848546182382007,0.08943748499258761,0.10151073318078009,0.17457497927471627
Neutron star.,Larry Niven,-0.0001770535819833604,Ballentine Books,English,-0.028491108818319538,-0.23888625076674488,4.27,0.4032772456434012,-0.06504844407235832,-0.06993832827610479,0.3974098284525821
And Thereby Hangs a Tale,Jeffrey Archer,0.609946550391599,Macmillan,English,6.260288420793835e-17,-0.23888625076674488,3.67,-0.07923129082233109,-0.1199767744065613,-0.12708801542839973,-0.19681643602172674
La mosaïque Parsifal,Robert Ludlum,0.2031974810758774,Laffont,French,6.260288420793835e-17,-0.23888625076674488,4.0,-0.11961924117722136,-0.08221354730179675,-0.12708801542839973,-0.12253815296243814
This Calder Sky,Janet Dailey,0.18867072860031592,Pocket Books,English,6.260288420793835e-17,-0.23888625076674488,4.0,-0.17329093600099582,-0.03758427890525682,0.10151073318078009,-0.04825986990314954
At Lady Molly's,Anthony Powell,-0.15997133081315967,"Little, Brown",English,-0.2840823046029652,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.23395557755137106
A question of upbringing,Anthony Powell,0.13056371869806999,Fontana,English,-0.3729835900932767,-0.23888625076674488,0.0,-0.22696263082477028,-0.10281167117712288,-0.12708801542839973,-0.27109471908101535
Gone with the Wind,Margaret Mitchell,0.7697408276227753,Alma Classics,English,3.8998344437848207,-0.23888625076674488,0.0,-0.22696263082477028,-0.08564656794768444,0.04436104602848513,-0.27109471908101535
Sargasso of space,Andre Norton,0.14509047117363147,Gregg Press,English,-0.5841241431327665,-0.23888625076674488,4.5,-0.10620131747127774,-0.07878052665590907,-0.12708801542839973,-0.19681643602172674
Bony and the mouse,Arthur William Upfield,-0.014703806057544844,Heinemann,English,-0.22296267082837598,-0.23888625076674488,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
The acid house,Irvine Welsh,0.3920452632581767,Norton,English,-0.006265787445741659,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
Some Enchanted Evening,Christina Dodd,0.5227860355382301,Thorndike Press,English,1.1438945935851637,-0.23888625076674488,3.5,-0.13303716488316497,-0.08221354730179675,-0.06993832827610479,-0.15967729449208246
Heat,Ed McBain,0.18867072860031592,Viking Press,English,-0.3507582687206988,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.23395557755137106
The man who cast two shadows,Carol O'Connell,0.3920452632581767,Wheeler Pub.,English,0.3715646758880823,-0.23888625076674488,5.0,-0.1598730122950522,-0.123409795052449,-0.12708801542839973,-0.23395557755137106
Gilgamesh the king,Robert Silverberg,0.23225098602700037,Arbor House,English,0.1659804531917369,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The mugger,Ed McBain,-0.17449808328872116,Permabooks,English,-0.7230324017113783,-0.23888625076674488,0.0,-0.22696263082477028,-0.0993786505312352,-0.06993832827610479,-0.23395557755137106
Dog Friday,Hilary McKay,0.3775185107826152,Gollancz,English,-0.9175039637214347,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The shining company,Rosemary Sutcliff,0.3194115008803693,Farrar Straus Giroux,English,0.027072194613125163,-0.23888625076674488,0.0,-0.22696263082477028,-0.10281167117712288,-0.12708801542839973,-0.23395557755137106
Le lieu du crime,Elizabeth George,0.34846500583149226,Presses de la Cité,French,6.260288420793835e-17,-0.23888625076674488,4.0,-0.0659475463534469,-0.06504844407235832,-0.12708801542839973,-0.04825986990314954
Still me,Jojo Moyes,0.7406873226716523,,English,0.9994300046634075,-0.23888625076674488,4.33,-0.052663801884562725,0.13406675338912755,0.21581010748537,-0.08539901143279384
Eustace Chisholm and the Works.,James Purdy,0.23225098602700037,G.M.P.Publrs.,Undetermined,-0.18962468876950916,-0.23888625076674488,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.27109471908101535
The Wycherly woman,Ross Macdonald,0.43562552068486116,Vintage Books,English,-0.06738542122033082,-0.23888625076674488,3.0,-0.18670885970693943,-0.123409795052449,-0.12708801542839973,-0.19681643602172674
Harry and the lady next door,Gene Zion,0.2903579959292463,HarperCollins,English,-1.2675527753395364,-0.23888625076674488,3.8,0.027977919588158387,-0.04788334084291988,0.04436104602848513,0.10029669621542767
The suicide murders,Howard Engel,0.17414397612475443,St. Martin's Press,English,-0.5007791879855995,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.23395557755137106
Blue city,Ross Macdonald,0.08698346127138554,Bantam,English,-0.4229905631815769,-0.23888625076674488,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.15967729449208246
"O je, du fröhliche.",Raymond Briggs,0.15961722364919295,C. Bertelsmann Verlag,German,6.260288420793835e-17,-0.23888625076674488,3.67,-0.07923129082233109,-0.09594562988534751,-0.12708801542839973,0.026018413156139064
Jimmy Corrigan,Chris Ware,0.4937325305871071,Pantheon Books,English,6.260288420793835e-17,-0.2276287681183924,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
Ubiĭstvo v pomestʹe Letterov,Patricia Wentworth,0.4646790256359841,Amfora,Russian,0.14375513181915903,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.23395557755137106
The ringed castle.,Dorothy Dunnett,0.05792995632026258,Putnam,English,1.2828028521637753,-0.23888625076674488,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.23395557755137106
A Game for Heroes,Jack Higgins,0.04340320384470109,HarperCollins,,-0.6341311162210668,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
L'enfant de l'été,Diane Chamberlain,0.4937325305871071,Éditions V.D.B.,French,1.8162105651056446,-0.23888625076674488,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
Bodies,Robert Barnard,0.26130449097812336,Scribner's,English,-0.5118918486718884,-0.23888625076674488,4.0,-0.17329093600099582,-0.123409795052449,-0.12708801542839973,-0.23395557755137106
Spend game,Jonathan Gash,0.2031974810758774,Penguin Books,English,-0.47855386661302163,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
Toro! Toro!,Michael Morpurgo,0.4937325305871071,Collins,English,-0.9119476333782903,-0.23888625076674488,0.0,-0.22696263082477028,-0.10624469182301056,-0.06993832827610479,-0.27109471908101535
Murder at the Gardner,Jane Langton,0.2903579959292463,St. Martin's Press,English,0.3493393545155044,-0.23888625076674488,0.0,-0.22696263082477028,-0.10967771246889825,-0.12708801542839973,-0.23395557755137106
The Singing Tree,Kate Seredy,-0.4069261228977049,Viking Press,English,-0.2396316618578094,-0.23888625076674488,0.0,-0.22696263082477028,-0.06504844407235832,-0.12708801542839973,-0.19681643602172674
Valentine's day disaster,Elisabetta Dami,0.551839540489353,Scholastic,English,-0.9841799278391684,-0.23888625076674488,0.0,-0.22696263082477028,-0.09251260923945982,-0.012788641123809825,-0.23395557755137106
Cloud Atlas,David Mitchell,0.639000055342722,Hodder Ome,,6.260288420793835e-17,-0.23888625076674488,3.9,3.383800638444656,0.5151320450826609,-0.012788641123809825,2.960010593998039
"The white wolf, and other fireside tales",Arthur Thomas Quiller-Couch,-0.9589427169690413,Methuen,,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
Snowfire,Phyllis A. Whitney,0.08698346127138554,Fawcett Crest,,-0.011822117788886128,-0.23888625076674488,1.0,-0.21354470711882664,-0.08564656794768444,-0.06993832827610479,-0.23395557755137106
Dear Mili,Wilhelm Grimm,0.2903579959292463,"Farrar, Straus and Giroux",English,-1.3897920428887147,-0.23888625076674488,5.0,-0.09278339376533414,-0.11654375376067362,-0.06993832827610479,-0.19681643602172674
The outdoor girls in Florida,Laura Lee Hope,-0.799148439737865,Grosset & Dunlap,,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Shannon's way.,A. J. Cronin,-0.29071210309321305,"Little, Brown",English,0.12708614078972563,-0.23888625076674488,5.0,-0.1598730122950522,-0.123409795052449,-0.12708801542839973,-0.19681643602172674
The benefactor,Susan Sontag,-0.07281081595979078,"Farrar, Straus",English,-0.09516707293605318,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
Prisoner of grace,Joyce Cary,0.24677773850256185,New Directions,English,0.06041017667199198,-0.23888625076674488,5.0,-0.1598730122950522,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The song of the blood-red flower,Johannes Linnankoski,-0.6829344199333731,"Moffat, Yard & company",English,-0.18962468876950916,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Telepathist,John Brunner,0.14509047117363147,FONTANA,,-0.5563424914170442,-0.23888625076674488,4.0,-0.17329093600099582,-0.11311073311478594,-0.12708801542839973,-0.23395557755137106
The white feather.,P. G. Wodehouse,-0.6684076674578117,A. & C. Black,English,-0.03404743916146401,-0.23888625076674488,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
Animal Farm,George Orwell,0.5227860355382301,"Penguin Books, Limited",English,-0.9008349726920013,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Sax Rohmer's The island of Fu Manchu,Sax Rohmer,0.26130449097812336,Zebra Books,English,-0.45632854524044375,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
A bullet in the ballet,Caryl Brahms,0.23225098602700037,International Polygonics,English,-0.7285887320545228,-0.23888625076674488,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.23395557755137106
Slocum 000,Jake Logan,0.2758312434536848,Berkley,,6.260288420793835e-17,-0.23888625076674488,5.0,-0.1598730122950522,-0.10624469182301056,-0.06993832827610479,-0.19681643602172674
The mother hunt,Rex Stout,0.26130449097812336,G.K. Hall,English,-0.03960376950460848,-0.23888625076674488,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.23395557755137106
Fletch,Gregory Mcdonald,0.08698346127138554,Bobbs-Merrill,English,-0.5174481790150329,-0.23888625076674488,4.0,-0.012275851529672453,-0.06504844407235832,-0.012788641123809825,-0.011120728373505239
Chosen to Die,Lisa Jackson,0.5954197979160375,Hodder & Stoughton,English,0.9660920226045406,-0.23888625076674488,4.5,-0.10620131747127774,-0.07534750601002138,-0.06993832827610479,-0.08539901143279384
Feathers for lunch,Lois Ehlert,0.3194115008803693,Harcourt Brace Jovanovich,English,-1.450911676663304,-0.23888625076674488,4.0,-0.17329093600099582,-0.06161542342647063,-0.12708801542839973,-0.04825986990314954
Comanche moon,Larry McMurtry,0.42109876820929965,Simon & Schuster,English,2.566315161430148,-0.23888625076674488,4.0,-0.11961924117722136,-0.04101729955114451,-0.012788641123809825,-0.15967729449208246
Tour De Force,Christianna Brand,0.42109876820929965,Chivers North America,English,-0.5452298307307553,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
For love,Sue Miller,0.3629917583070537,HarperCollins,English,0.06041017667199198,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
Who's in Rabbit's house?,Verna Aardema,0.13056371869806999,Puffin,English,-1.4342426856338706,-0.23888625076674488,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.23395557755137106
Maigret,Georges Simenon,0.3194115008803693,Presses Pocket,French,-0.5674551521033332,-0.23888625076674488,4.0,-0.17329093600099582,-0.0993786505312352,-0.12708801542839973,-0.19681643602172674
Les frères Rico.,Georges Simenon,-0.2326050931909671,Presses de la cité,French,6.260288420793835e-17,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The Dutch shoe mystery,Ellery Queen,0.43562552068486116,G.K. Hall,English,0.47157862206468276,-0.23888625076674488,0.0,-0.22696263082477028,-0.10967771246889825,-0.12708801542839973,-0.23395557755137106
How the West was won,Louis L'Amour,-0.07281081595979078,Bantam Books,English,-0.23407533151466495,-0.23888625076674488,0.0,-0.22696263082477028,-0.08907958859357212,-0.06993832827610479,-0.15967729449208246
Mother Goddam ,Whitney Stine,0.08698346127138554,Hawthorn Books,,6.260288420793835e-17,-0.2276287681183924,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
Odd and the Frost Giants,Neil Gaiman,0.4792057781115456,Bloomsbury Publishing,English,6.260288420793835e-17,-0.23888625076674488,4.14,0.16188879817347565,0.04137519595015998,-0.012788641123809825,0.21171412080436058
Offshore,Penelope Fitzgerald,1.5580871205243187e-15,Everyman's Library,English,0.8327400943690734,-0.23888625076674488,0.0,-0.22696263082477028,-0.0993786505312352,-0.06993832827610479,-0.12253815296243814
"Reckless El Goyl de Jade
            
                A la Orilla del Viento",Cornelia Funke,1.5580871205243187e-15,Fondo de Cultura Economica USA,,6.260288420793835e-17,-0.23888625076674488,5.0,-0.09278339376533414,-0.05818240278058295,-0.06993832827610479,-0.08539901143279384
Dying for Chocolate,Diane Mott Davidson,0.34846500583149226,(Bantam Books,English,-0.0173784481320306,-0.23888625076674488,3.0,-0.18670885970693943,-0.08564656794768444,-0.06993832827610479,-0.08539901143279384
London fields,Martin Amis,0.3048847484048078,Harmony Books,English,0.9994300046634075,-0.23888625076674488,3.67,-0.07923129082233109,-0.0719144853641337,-0.12708801542839973,-0.12253815296243814
The dolphins of Pern,Anne McCaffrey,0.3775185107826152,Ballantine Books,English,0.2771070600546263,-0.23888625076674488,4.5,0.014559995882214774,-0.010120113738155325,-0.012788641123809825,0.28599240386364916
The Assassin’s Blade,Sarah J. Maas,0.6680535602938449,Bloomsbury USA Childrens,English,0.899416058486807,-0.23888625076674488,4.67,0.14900759141576977,0.37781121924715333,0.5587082303991397,0.6573838191600921
Once and Always,Judith McNaught,0.2758312434536848,Pocket Books,English,0.47157862206468276,-0.23888625076674488,4.77,0.6050828181807931,0.1477988359726783,0.33010948178995997,1.1773318005751123
The Disappearance,Philip Wylie,0.05792995632026258,Gollancz,English,0.3382266938292155,-0.23888625076674488,0.0,-0.22696263082477028,-0.10281167117712288,-0.06993832827610479,-0.23395557755137106
This is not for you.,Jane Rule,0.02887645136913961,McCall Pub. Co.,English,-0.03404743916146401,-0.23888625076674488,3.0,-0.18670885970693943,-0.09594562988534751,-0.06993832827610479,-0.15967729449208246
Knight's fee,Rosemary Sutcliff,0.3194115008803693,Random House,English,-0.02293477847517507,-0.23888625076674488,0.0,-0.22696263082477028,-0.11311073311478594,-0.06993832827610479,-0.27109471908101535
Enter the Saint,Leslie Charteris,0.05792995632026258,White Lion Publishers,English,-0.36742725975013224,-0.23888625076674488,3.0,-0.18670885970693943,-0.10967771246889825,-0.06993832827610479,-0.12253815296243814
Small steps,Louis Sachar,0.551839540489353,Delacorte Press,English,-0.1840683584263647,-0.23888625076674488,3.4,0.001142072176271161,0.0654063404713738,0.04436104602848513,0.21171412080436058
Queens' Play,Dorothy Dunnett,0.23225098602700037,Century Publishing,English,0.7882894516239176,-0.23888625076674488,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.27109471908101535
Space And Beyond,R. A. Montgomery,0.17414397612475443,Bantam Books,English,-0.9619546064665905,-0.23888625076674488,0.0,-0.22696263082477028,-0.05818240278058295,-0.12708801542839973,-0.23395557755137106
The tutor,Peter Abrahams,0.4937325305871071,Ballantine Books,English,0.3493393545155044,-0.23888625076674488,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
The stepmother,Carrie Adams,0.580893045440476,Headline Review,English,0.11597348010343668,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The man whose mother was a pirate,Margaret Mahy,0.26130449097812336,Viking Kestrel,English,-1.4675806676927372,-0.23888625076674488,3.0,-0.18670885970693943,-0.10281167117712288,-0.12708801542839973,-0.23395557755137106
Over my dead body,Rex Stout,0.21772423355143888,Bantam Books,English,-0.611905794848489,-0.23888625076674488,0.0,-0.22696263082477028,-0.10281167117712288,-0.12708801542839973,-0.15967729449208246
The rubber band,Rex Stout,-0.05828406348422929,Pyramid,English,-0.5618988217601887,-0.23888625076674488,5.0,-0.1598730122950522,-0.08907958859357212,-0.12708801542839973,-0.011120728373505239
She may not leave,Fay Weldon,0.5373127880137916,Fourth Estate,English,-0.03404743916146401,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Leaf Storm and Other Stories,Gabriel García Márquez,0.05792995632026258,Harper & Row,English,-0.8008210265154009,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.06993832827610479,-0.23395557755137106
The Stuffed Bear Mystery,Gertrude Chandler Warner,0.4937325305871071,Scholastic,English,-0.9563982761234461,-0.23888625076674488,5.0,-0.1598730122950522,-0.10281167117712288,-0.12708801542839973,-0.19681643602172674
El asedio,Arturo Pérez-Reverte,0.609946550391599,Alfaguara,,6.260288420793835e-17,-0.23888625076674488,4.0,-0.11961924117722136,-0.123409795052449,-0.12708801542839973,-0.15967729449208246
City at the end of time,Greg Bear,0.580893045440476,Ballantine Books,English,6.260288420793835e-17,-0.23888625076674488,3.0,-0.14645508858910858,-0.10624469182301056,-0.12708801542839973,-0.19681643602172674
Thrawn,Timothy Zahn,0.7261605701960908,,English,0.28821972074091523,-0.23888625076674488,3.8,0.027977919588158387,0.04137519595015998,-0.12708801542839973,0.24885326233400487
Knife Edge,Malorie Blackman,0.5373127880137916,Random House,,6.260288420793835e-17,-0.23888625076674488,4.23,0.5108889937650692,0.007044989491283111,0.33010948178995997,0.3974098284525821
Der letzte Beweis,Scott Turow,0.609946550391599,Blessing,German,1.5828446906935767,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
Launen der Zeit,Anne Tyler,0.7261605701960908,Kein & Aber,German,0.33267036348607104,-0.23888625076674488,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
Enemy women,Paulette Jiles,0.4937325305871071,Thorndike Press,English,1.2327958790754752,-0.23888625076674488,4.0,-0.17329093600099582,-0.0719144853641337,-0.06993832827610479,-0.15967729449208246
A journey from this world to the next,Henry Fielding,0.42109876820929965,Oxford University Press,English,-0.2729696439166762,-0.23888625076674488,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
A turn in the road,Debbie Macomber,0.6244733028671604,Mira Books,English,1.6773023065270327,-0.23888625076674488,5.0,-0.1598730122950522,-0.07878052665590907,-0.06993832827610479,-0.12253815296243814
An echo in the bone,Diana Gabaldon,0.5954197979160375,Delacorte Press,English,2.9441456247639715,-0.23888625076674488,4.4,0.3634260122367487,0.06883936111726148,0.21581010748537,0.21171412080436058
Moo,Sharon Creech,0.6971070652449679,HarperCollins Publishers,English,-0.06738542122033082,-0.23888625076674488,0.0,-0.22696263082477028,-0.09594562988534751,-0.012788641123809825,-0.27109471908101535
The little woodman and his dog Caesar,Mrs. Mary Martha (Butt) Sherwood,-2.0484491526361523,"American Sunday School Union, Depository, no. 148 Chesnut Street",English,-1.4120173642612925,-0.2276287681183924,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The Sneetches and other stories,Dr. Seuss,-0.04375731100866781,Collins,English,-1.250883784310103,-0.23888625076674488,4.2,0.6183665626496774,0.017344051428946173,0.04436104602848513,0.768801243749025
Cozy Classics,Jack Wang,0.6971070652449679,Chronicle Books,,-1.4786933283790262,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Princesse Daisy a du courage,Vivian French,0.551839540489353,Hachette,French,-1.145313507790358,-0.23888625076674488,0.0,-0.22696263082477028,-0.10281167117712288,-0.12708801542839973,-0.23395557755137106
"I, Amber Brown",Paula Danziger,0.4501522731604226,Putnam's Sons,English,-0.8341590085742677,-0.23888625076674488,4.0,-0.0659475463534469,-0.08907958859357212,-0.12708801542839973,-0.15967729449208246
Loves of Pelleas and Etarre,Edna Ferber,-0.8427286971645495,Macmillan,,6.260288420793835e-17,-0.23888625076674488,4.5,-0.10620131747127774,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
Dark Peril,Christine Feehan,0.609946550391599,Berkley Hardcover,English,6.260288420793835e-17,-0.23888625076674488,4.75,0.027977919588158387,-0.06504844407235832,-0.12708801542839973,0.06315755468578337
El Increible Nino Comelibros/ the Incredible Boy Who Eats Books (Los Especiales a La Orilla),Oliver Jeffers,0.5663662929649145,Fondo de Cultura Economica USA,Spanish,-1.4120173642612925,-0.23888625076674488,0.0,-0.22696263082477028,-0.08221354730179675,-0.12708801542839973,-0.23395557755137106
Return to Howliday Inn,James Howe,0.4646790256359841,Hodder & Stoughton,English,6.260288420793835e-17,-0.23888625076674488,2.0,-0.20012678341288304,-0.10624469182301056,-0.12708801542839973,-0.19681643602172674
The Chocolate touch,Patrick Skene Catling,0.15961722364919295,Morrow,English,-0.9119476333782903,-0.23888625076674488,3.11,0.14860505370459146,0.4499046528107948,0.6730076047037297,-0.011120728373505239
Battleground,William E. Butterworth III,0.33393825335593075,G.P. Putnam's Sons,English,0.6882755054473171,-0.23888625076674488,0.0,-0.22696263082477028,-0.09594562988534751,-0.12708801542839973,-0.23395557755137106
The Welcoming,Nora Roberts,0.5082592830626685,Thorndike Press,English,6.260288420793835e-17,-0.23888625076674488,3.0,-0.10620131747127774,-0.04101729955114451,-0.06993832827610479,0.026018413156139064
Miracle at Augusta,James Patterson,0.6825803127694063,Century,English,-0.37853992043642115,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
Love's unending legacy,Janette Oke,0.23225098602700037,Bethany House,English,-0.36742725975013224,-0.23888625076674488,5.0,-0.025693775235616067,-0.05131636148880757,-0.012788641123809825,0.06315755468578337
Tod und Teufel,Frank Schätzing,0.5082592830626685,Goldmann,German,1.2050142273597528,-0.23888625076674488,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
The mission,Hans Habe,-0.029230558533106327,Coward-McCann,English,0.16042412284859245,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.06993832827610479,-0.27109471908101535
"Jesse Bear, what will you wear?",Nancy White Carlstrom,0.3048847484048078,Scholastic,English,-1.4342426856338706,-0.23888625076674488,4.0,-0.0659475463534469,-0.054749382134695254,-0.06993832827610479,-0.15967729449208246
Clerambault,Romain Rolland,-0.6974611724089346,P. Ollendorff,French,0.48269128275097173,-0.23888625076674488,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Taking the Fifth,J. A. Jance,0.2758312434536848,Avon,English,0.11597348010343668,-0.23888625076674488,4.0,-0.17329093600099582,-0.11311073311478594,-0.06993832827610479,-0.08539901143279384
The wall,Mary Roberts Rinehart,-0.4359796278488279,Farrar & Rinehart,English,0.26599439936833735,-0.23888625076674488,0.0,-0.22696263082477028,-0.10624469182301056,-0.06993832827610479,-0.19681643602172674
The final deduction,Rex Stout,-0.07281081595979078,Bantam Books,English,-0.8341590085742677,-0.23888625076674488,0.0,-0.22696263082477028,-0.07534750601002138,-0.12708801542839973,-0.08539901143279384
